time,latitude,longitude,wind_dir,wind_spd,gust,wave_height,dominant_wpd,average_wpd,mean_wave_dir,air_pressure,air_temperature,sea_surface_temperature
2019-08-30 14:50:00,40.250999450683594,-73.16400146484375,236.0,6.0,6.9,0.69,0 days 00:00:08.329999924,0 days 00:00:04.309999943,128.0,1017.7,22.3,21.7
2019-08-30 15:50:00,40.250999450683594,-73.16400146484375,229.0,6.3,7.3,0.72,0 days 00:00:08.329999924,0 days 00:00:04.250000,127.0,1017.7,22.3,21.7
2019-08-30 16:50:00,40.250999450683594,-73.16400146484375,220.0,6.6,7.8,0.71,0 days 00:00:08.329999924,0 days 00:00:03.970000029,107.0,1017.3,22.6,21.8
2019-08-30 17:50:00,40.250999450683594,-73.16400146484375,212.0,6.9,8.2,0.7,0 days 00:00:07.690000057,0 days 00:00:03.799999952,114.0,1017.1,22.7,21.8
2019-08-30 18:50:00,40.250999450683594,-73.16400146484375,206.0,7.2,8.5,0.71,0 days 00:00:07.690000057,0 days 00:00:03.859999895,125.0,1016.3,22.7,21.8
2019-08-30 19:50:00,40.250999450683594,-73.16400146484375,215.0,7.8,9.0,0.7,0 days 00:00:07.690000057,0 days 00:00:03.950000048,158.0,1016.0,23.2,21.9
2019-08-30 20:50:00,40.250999450683594,-73.16400146484375,217.0,7.8,9.1,0.86,0 days 00:00:03.849999905,0 days 00:00:03.950000048,214.0,1015.8,23.7,21.8
2019-08-30 21:50:00,40.250999450683594,-73.16400146484375,213.0,8.4,10.0,1.01,0 days 00:00:04.170000076,0 days 00:00:03.960000038,209.0,1015.9,23.5,21.8
2019-08-30 22:50:00,40.250999450683594,-73.16400146484375,217.0,9.4,10.8,1.11,0 days 00:00:04.550000191,0 days 00:00:04.039999962,205.0,1016.1,23.5,21.8
2019-08-30 23:50:00,40.250999450683594,-73.16400146484375,225.0,9.2,10.6,1.17,0 days 00:00:04.550000191,0 days 00:00:04.190000057,209.0,1016.6,23.2,21.8
2019-08-31 00:50:00,40.250999450683594,-73.16400146484375,222.0,9.2,10.8,1.39,0 days 00:00:04.760000229,0 days 00:00:04.369999886,213.0,1016.8,23.3,21.8
2019-08-31 01:50:00,40.250999450683594,-73.16400146484375,225.0,9.7,11.7,1.39,0 days 00:00:05,0 days 00:00:04.409999847,219.0,1017.4,23.2,21.7
2019-08-31 02:50:00,40.250999450683594,-73.16400146484375,229.0,8.6,10.1,1.27,0 days 00:00:05.260000229,0 days 00:00:04.250000,223.0,1018.1,22.9,21.7
2019-08-31 03:50:00,40.250999450683594,-73.16400146484375,232.0,7.9,9.5,1.18,0 days 00:00:05,0 days 00:00:04.280000210,211.0,1018.4,22.7,21.6
2019-08-31 04:50:00,40.250999450683594,-73.16400146484375,240.0,7.0,8.1,1.04,0 days 00:00:04.760000229,0 days 00:00:04.070000172,228.0,1018.8,22.5,21.6
2019-08-31 05:50:00,40.250999450683594,-73.16400146484375,234.0,5.5,6.1,0.94,0 days 00:00:05,0 days 00:00:04.050000191,211.0,1019.0,22.3,21.6
2019-08-31 06:50:00,40.250999450683594,-73.16400146484375,248.0,6.0,7.6,0.9,0 days 00:00:05,0 days 00:00:04.179999828,203.0,1019.2,22.2,21.5
2019-08-31 07:50:00,40.250999450683594,-73.16400146484375,245.0,5.1,5.9,0.87,0 days 00:00:04.760000229,0 days 00:00:04.199999809,211.0,1019.4,22.4,21.5
2019-08-31 08:50:00,40.250999450683594,-73.16400146484375,280.0,4.4,5.1,0.87,0 days 00:00:04.760000229,0 days 00:00:04.389999866,204.0,1019.9,22.4,21.5
2019-08-31 09:50:00,40.250999450683594,-73.16400146484375,334.0,2.9,3.7,0.86,0 days 00:00:05,0 days 00:00:04.400000095,185.0,1020.6,22.1,21.5
2019-08-31 10:50:00,40.250999450683594,-73.16400146484375,28.0,6.0,7.3,0.79,0 days 00:00:04.760000229,0 days 00:00:04.449999809,184.0,1020.9,22.2,21.5
2019-08-31 11:50:00,40.250999450683594,-73.16400146484375,35.0,6.4,7.9,0.84,0 days 00:00:04.760000229,0 days 00:00:03.769999981,187.0,1021.5,22.5,21.5
2019-08-31 12:50:00,40.250999450683594,-73.16400146484375,23.0,6.4,7.8,0.82,0 days 00:00:05,0 days 00:00:03.859999895,192.0,1022.0,22.4,21.6
2019-08-31 13:50:00,40.250999450683594,-73.16400146484375,27.0,6.6,8.0,0.78,0 days 00:00:05,0 days 00:00:03.680000067,203.0,1022.5,22.2,21.6
2019-08-31 14:50:00,40.250999450683594,-73.16400146484375,28.0,6.7,7.8,0.76,0 days 00:00:05,0 days 00:00:03.660000086,204.0,1022.9,22.2,21.6
2019-08-31 15:50:00,40.250999450683594,-73.16400146484375,24.0,5.8,6.7,0.69,0 days 00:00:03.329999924,0 days 00:00:03.619999886,54.0,1023.0,22.1,21.6
2019-08-31 16:50:00,40.250999450683594,-73.16400146484375,6.0,4.9,5.5,0.61,0 days 00:00:03.130000114,0 days 00:00:03.660000086,40.0,1023.2,22.3,21.7
2019-08-31 17:50:00,40.250999450683594,-73.16400146484375,11.0,3.9,4.6,0.57,0 days 00:00:05,0 days 00:00:03.769999981,203.0,1023.2,22.4,21.8
2019-08-31 18:50:00,40.250999450683594,-73.16400146484375,23.0,2.4,3.0,0.53,0 days 00:00:03.450000048,0 days 00:00:03.799999952,74.0,1023.2,22.7,22.0
2019-08-31 19:50:00,40.250999450683594,-73.16400146484375,45.0,1.4,1.8,0.49,0 days 00:00:12.119999886,0 days 00:00:03.940000057,175.0,1023.3,22.9,22.2
2019-08-31 20:50:00,40.250999450683594,-73.16400146484375,93.0,1.3,1.6,0.49,0 days 00:00:09.090000153,0 days 00:00:04.019999981,171.0,1023.2,23.2,22.6
2019-08-31 21:50:00,40.250999450683594,-73.16400146484375,118.0,1.3,1.5,0.47,0 days 00:00:09.090000153,0 days 00:00:04,148.0,1023.1,23.1,22.6
2019-08-31 22:50:00,40.250999450683594,-73.16400146484375,127.0,0.7,0.8,0.45,0 days 00:00:09.090000153,0 days 00:00:04.260000229,178.0,1023.6,22.9,22.5
2019-08-31 23:50:00,40.250999450683594,-73.16400146484375,60.0,0.4,0.7,0.43,0 days 00:00:13.789999962,0 days 00:00:04.170000076,137.0,1023.7,22.1,22.3
2019-09-01 00:50:00,40.250999450683594,-73.16400146484375,26.0,1.5,1.7,0.43,0 days 00:00:03.569999933,0 days 00:00:04.130000114,51.0,1024.2,22.3,22.1
2019-09-01 01:50:00,40.250999450683594,-73.16400146484375,33.0,3.8,4.4,0.45,0 days 00:00:13.789999962,0 days 00:00:05.070000172,155.0,1024.6,22.9,22.0
2019-09-01 02:50:00,40.250999450683594,-73.16400146484375,33.0,5.5,6.9,0.43,0 days 00:00:12.899999619,0 days 00:00:04.460000038,136.0,1024.6,22.8,21.9
2019-09-01 03:50:00,40.250999450683594,-73.16400146484375,50.0,6.2,7.1,0.5,0 days 00:00:12.899999619,0 days 00:00:03.569999933,132.0,1024.9,22.7,21.8
2019-09-01 04:50:00,40.250999450683594,-73.16400146484375,58.0,5.9,7.0,0.57,0 days 00:00:12.899999619,0 days 00:00:03.599999905,155.0,1025.3,22.5,21.9
2019-09-01 05:50:00,40.250999450683594,-73.16400146484375,54.0,6.5,7.4,0.63,0 days 00:00:12.899999619,0 days 00:00:03.710000038,173.0,1025.5,22.4,21.9
2019-09-01 06:50:00,40.250999450683594,-73.16400146484375,41.0,7.0,8.0,0.7,0 days 00:00:12.119999886,0 days 00:00:03.500000,181.0,1025.7,22.1,21.8
2019-09-01 07:50:00,40.250999450683594,-73.16400146484375,40.0,6.5,7.3,0.66,0 days 00:00:12.119999886,0 days 00:00:03.589999914,162.0,1025.6,21.7,21.9
2019-09-01 08:50:00,40.250999450683594,-73.16400146484375,40.0,6.1,7.4,0.74,0 days 00:00:12.119999886,0 days 00:00:03.839999914,167.0,1025.6,21.5,21.9
2019-09-01 09:50:00,40.250999450683594,-73.16400146484375,43.0,5.4,6.6,0.78,0 days 00:00:11.430000305,0 days 00:00:04.090000153,152.0,1025.8,21.2,21.8
2019-09-01 10:50:00,40.250999450683594,-73.16400146484375,50.0,5.7,6.4,0.74,0 days 00:00:11.430000305,0 days 00:00:04.099999905,155.0,1026.4,21.1,21.8
2019-09-01 11:50:00,40.250999450683594,-73.16400146484375,57.0,6.3,7.3,0.84,0 days 00:00:11.430000305,0 days 00:00:04.449999809,144.0,1026.5,21.5,21.8
2019-09-01 12:50:00,40.250999450683594,-73.16400146484375,91.0,6.4,7.3,0.91,0 days 00:00:11.430000305,0 days 00:00:04.530000210,154.0,1026.5,22.2,21.8
2019-09-01 13:50:00,40.250999450683594,-73.16400146484375,91.0,7.5,8.7,0.94,0 days 00:00:11.430000305,0 days 00:00:04.420000076,154.0,1026.5,22.5,21.9
2019-09-01 14:50:00,40.250999450683594,-73.16400146484375,86.0,7.7,9.0,1.08,0 days 00:00:10.810000420,0 days 00:00:04.769999981,163.0,1026.9,22.4,21.9
2019-09-01 15:50:00,40.250999450683594,-73.16400146484375,84.0,7.4,8.5,1.04,0 days 00:00:11.430000305,0 days 00:00:04.420000076,154.0,1027.1,22.1,21.9
2019-09-01 16:50:00,40.250999450683594,-73.16400146484375,88.0,7.3,8.4,1.18,0 days 00:00:12.119999886,0 days 00:00:04.750000,148.0,1026.8,22.0,21.9
2019-09-01 17:50:00,40.250999450683594,-73.16400146484375,93.0,6.9,8.0,1.15,0 days 00:00:12.119999886,0 days 00:00:04.650000095,145.0,1026.6,22.0,22.0
2019-09-01 18:50:00,40.250999450683594,-73.16400146484375,101.0,6.9,8.1,1.12,0 days 00:00:10,0 days 00:00:04.510000229,155.0,1026.3,22.0,22.0
2019-09-01 19:50:00,40.250999450683594,-73.16400146484375,106.0,7.0,8.3,1.15,0 days 00:00:11.430000305,0 days 00:00:04.719999790,155.0,1025.9,22.2,22.1
2019-09-01 20:50:00,40.250999450683594,-73.16400146484375,108.0,7.1,8.0,1.1,0 days 00:00:10.810000420,0 days 00:00:04.349999905,174.0,1025.7,22.2,22.1
2019-09-01 21:50:00,40.250999450683594,-73.16400146484375,110.0,6.9,8.4,1.13,0 days 00:00:10.810000420,0 days 00:00:04.579999924,150.0,1025.6,22.3,22.1
2019-09-01 22:50:00,40.250999450683594,-73.16400146484375,114.0,7.3,8.4,1.17,0 days 00:00:10.810000420,0 days 00:00:04.730000019,162.0,1025.3,22.2,22.1
2019-09-01 23:50:00,40.250999450683594,-73.16400146484375,115.0,7.0,8.1,1.26,0 days 00:00:10.810000420,0 days 00:00:04.800000191,151.0,1025.0,22.1,22.1
2019-09-02 00:50:00,40.250999450683594,-73.16400146484375,118.0,7.0,8.1,1.26,0 days 00:00:10.810000420,0 days 00:00:04.809999943,172.0,1025.0,22.2,22.1
2019-09-02 01:50:00,40.250999450683594,-73.16400146484375,119.0,6.9,8.0,1.23,0 days 00:00:10,0 days 00:00:04.840000153,178.0,1024.6,22.1,22.1
2019-09-02 02:50:00,40.250999450683594,-73.16400146484375,121.0,7.5,8.5,1.2,0 days 00:00:10,0 days 00:00:04.789999962,159.0,1024.0,22.0,22.0
2019-09-02 03:50:00,40.250999450683594,-73.16400146484375,122.0,7.3,8.5,1.16,0 days 00:00:10,0 days 00:00:04.650000095,167.0,1023.4,22.0,22.0
2019-09-02 04:50:00,40.250999450683594,-73.16400146484375,130.0,6.4,7.6,1.15,0 days 00:00:09.090000153,0 days 00:00:04.679999828,155.0,1023.3,21.9,22.0
2019-09-02 05:50:00,40.250999450683594,-73.16400146484375,131.0,6.3,7.4,1.09,0 days 00:00:10.810000420,0 days 00:00:04.809999943,147.0,1022.7,21.9,22.0
2019-09-02 06:50:00,40.250999450683594,-73.16400146484375,138.0,5.7,6.8,1.09,0 days 00:00:10,0 days 00:00:04.679999828,154.0,1022.2,22.0,22.0
2019-09-02 07:50:00,40.250999450683594,-73.16400146484375,142.0,6.2,7.4,1.1,0 days 00:00:09.090000153,0 days 00:00:04.820000172,161.0,1021.4,22.0,22.0
2019-09-02 08:50:00,40.250999450683594,-73.16400146484375,150.0,6.1,7.1,1.01,0 days 00:00:09.090000153,0 days 00:00:04.480000019,151.0,1020.9,22.1,22.0
2019-09-02 09:50:00,40.250999450683594,-73.16400146484375,144.0,5.5,6.7,1.0,0 days 00:00:10,0 days 00:00:04.690000057,172.0,1020.6,22.1,22.0
2019-09-02 10:50:00,40.250999450683594,-73.16400146484375,146.0,5.5,6.4,1.0,0 days 00:00:09.090000153,0 days 00:00:04.679999828,160.0,1020.7,22.2,21.9
2019-09-02 11:50:00,40.250999450683594,-73.16400146484375,150.0,5.0,5.8,0.96,0 days 00:00:08.329999924,0 days 00:00:04.599999905,160.0,1020.5,22.3,22.0
2019-09-02 12:50:00,40.250999450683594,-73.16400146484375,155.0,5.6,6.7,0.93,0 days 00:00:08.329999924,0 days 00:00:04.820000172,155.0,1019.8,22.4,22.0
2019-09-02 13:50:00,40.250999450683594,-73.16400146484375,158.0,5.5,6.5,1.04,0 days 00:00:09.090000153,0 days 00:00:04.889999866,177.0,1019.3,22.6,22.0
2019-09-02 14:50:00,40.250999450683594,-73.16400146484375,159.0,6.3,7.3,0.98,0 days 00:00:09.090000153,0 days 00:00:04.829999924,163.0,1018.5,22.8,22.1
2019-09-02 15:50:00,40.250999450683594,-73.16400146484375,160.0,6.0,6.9,0.9,0 days 00:00:10,0 days 00:00:04.699999809,144.0,1018.0,22.9,22.2
2019-09-02 16:50:00,40.250999450683594,-73.16400146484375,161.0,5.4,6.2,0.94,0 days 00:00:12.119999886,0 days 00:00:04.840000153,150.0,1017.3,23.0,22.3
2019-09-02 17:50:00,40.250999450683594,-73.16400146484375,165.0,5.9,7.0,0.97,0 days 00:00:11.430000305,0 days 00:00:04.739999771,190.0,1016.7,23.2,22.3
2019-09-02 18:50:00,40.250999450683594,-73.16400146484375,182.0,7.4,8.9,0.93,0 days 00:00:08.329999924,0 days 00:00:04.570000172,147.0,1015.7,23.3,22.3
2019-09-02 19:50:00,40.250999450683594,-73.16400146484375,188.0,6.8,8.1,0.97,0 days 00:00:08.329999924,0 days 00:00:04.360000134,151.0,1015.5,23.3,22.2
2019-09-02 20:50:00,40.250999450683594,-73.16400146484375,212.0,3.9,4.8,1.02,0 days 00:00:11.430000305,0 days 00:00:04.730000019,160.0,1015.7,23.0,22.2
2019-09-02 21:50:00,40.250999450683594,-73.16400146484375,199.0,4.7,5.8,1.02,0 days 00:00:04.170000076,0 days 00:00:04.449999809,137.0,1015.3,22.9,22.2
2019-09-02 22:50:00,40.250999450683594,-73.16400146484375,230.0,6.9,11.2,1.07,0 days 00:00:04,0 days 00:00:04.699999809,154.0,1015.4,22.6,22.2
2019-09-02 23:50:00,40.250999450683594,-73.16400146484375,152.0,4.1,6.5,1.17,0 days 00:00:10.810000420,0 days 00:00:04.579999924,194.0,1016.0,21.3,22.1
2019-09-03 00:50:00,40.250999450683594,-73.16400146484375,168.0,4.3,5.3,1.09,0 days 00:00:10,0 days 00:00:05.099999905,187.0,1015.3,22.6,22.1
2019-09-03 01:50:00,40.250999450683594,-73.16400146484375,194.0,4.6,5.3,1.12,0 days 00:00:10,0 days 00:00:05.079999924,200.0,1015.0,22.8,22.0
2019-09-03 02:50:00,40.250999450683594,-73.16400146484375,210.0,5.7,6.7,1.12,0 days 00:00:10.810000420,0 days 00:00:05.059999943,161.0,1014.6,22.6,22.0
2019-09-03 03:50:00,40.250999450683594,-73.16400146484375,257.0,5.2,6.2,0.99,0 days 00:00:10,0 days 00:00:05.010000229,142.0,1014.6,22.4,22.0
2019-09-03 04:50:00,40.250999450683594,-73.16400146484375,258.0,5.8,7.0,1.02,0 days 00:00:10,0 days 00:00:05.199999809,160.0,1015.0,22.2,22.0
2019-09-03 05:50:00,40.250999450683594,-73.16400146484375,290.0,5.5,6.5,1.08,0 days 00:00:10,0 days 00:00:05.019999981,163.0,1015.1,22.2,22.0
2019-09-03 06:50:00,40.250999450683594,-73.16400146484375,297.0,4.8,5.6,1.06,0 days 00:00:10,0 days 00:00:05.440000057,167.0,1014.8,22.2,21.9
2019-09-03 07:50:00,40.250999450683594,-73.16400146484375,309.0,2.9,3.5,0.97,0 days 00:00:10,0 days 00:00:05.349999905,176.0,1014.9,21.9,21.9
2019-09-03 08:50:00,40.250999450683594,-73.16400146484375,353.0,1.9,2.6,0.97,0 days 00:00:09.090000153,0 days 00:00:05.480000019,176.0,1014.7,21.6,21.8
2019-09-03 09:50:00,40.250999450683594,-73.16400146484375,12.0,4.6,5.7,0.93,0 days 00:00:09.090000153,0 days 00:00:05.679999828,181.0,1014.9,21.3,21.8
2019-09-03 10:50:00,40.250999450683594,-73.16400146484375,25.0,6.0,7.2,0.9,0 days 00:00:07.690000057,0 days 00:00:05.690000057,172.0,1016.0,21.4,21.8
2019-09-03 11:50:00,40.250999450683594,-73.16400146484375,19.0,6.4,7.8,0.87,0 days 00:00:07.690000057,0 days 00:00:04.389999866,176.0,1016.6,21.5,21.8
2019-09-03 12:50:00,40.250999450683594,-73.16400146484375,9.0,6.3,7.3,0.9,0 days 00:00:08.329999924,0 days 00:00:04.679999828,175.0,1017.2,21.3,21.9
2019-09-03 13:50:00,40.250999450683594,-73.16400146484375,18.0,5.3,6.1,0.9,0 days 00:00:09.090000153,0 days 00:00:04.510000229,183.0,1017.5,21.0,21.9
2019-09-03 14:50:00,40.250999450683594,-73.16400146484375,13.0,4.9,5.9,0.89,0 days 00:00:07.139999866,0 days 00:00:04.420000076,172.0,1017.6,21.1,22.0
2019-09-03 15:50:00,40.250999450683594,-73.16400146484375,31.0,3.9,4.7,0.87,0 days 00:00:11.430000305,0 days 00:00:04.719999790,182.0,1017.5,21.5,22.1
2019-09-03 16:50:00,40.250999450683594,-73.16400146484375,19.0,4.1,4.8,0.82,0 days 00:00:10.810000420,0 days 00:00:05.030000210,178.0,1017.4,21.8,22.2
2019-09-03 17:50:00,40.250999450683594,-73.16400146484375,32.0,3.8,4.5,0.72,0 days 00:00:07.139999866,0 days 00:00:05.119999886,163.0,1017.1,22.1,22.4
2019-09-03 18:50:00,40.250999450683594,-73.16400146484375,51.0,2.7,3.4,0.71,0 days 00:00:10.810000420,0 days 00:00:05.369999886,164.0,1017.1,22.3,22.5
2019-09-03 19:50:00,40.250999450683594,-73.16400146484375,88.0,2.2,2.7,0.71,0 days 00:00:10.810000420,0 days 00:00:05.579999924,162.0,1017.1,22.4,22.7
2019-09-03 20:50:00,40.250999450683594,-73.16400146484375,97.0,1.7,2.1,0.63,0 days 00:00:10.810000420,0 days 00:00:05.480000019,171.0,1017.2,22.5,22.7
2019-09-03 21:50:00,40.250999450683594,-73.16400146484375,116.0,2.2,2.6,0.64,0 days 00:00:07.139999866,0 days 00:00:05.739999771,145.0,1017.0,22.6,22.8
2019-09-03 22:50:00,40.250999450683594,-73.16400146484375,135.0,3.5,4.1,0.68,0 days 00:00:10,0 days 00:00:06.039999962,180.0,1016.9,22.5,22.8
2019-09-03 23:50:00,40.250999450683594,-73.16400146484375,149.0,4.0,4.6,0.66,0 days 00:00:09.090000153,0 days 00:00:06.090000153,165.0,1017.1,22.2,22.6
2019-09-04 00:50:00,40.250999450683594,-73.16400146484375,154.0,5.0,5.7,0.61,0 days 00:00:08.329999924,0 days 00:00:06.030000210,189.0,1017.1,22.2,22.5
2019-09-04 01:50:00,40.250999450683594,-73.16400146484375,152.0,5.0,6.1,0.64,0 days 00:00:09.090000153,0 days 00:00:05.829999924,186.0,1017.1,22.3,22.4
2019-09-04 02:50:00,40.250999450683594,-73.16400146484375,150.0,3.9,4.6,0.63,0 days 00:00:08.329999924,0 days 00:00:05.199999809,172.0,1017.0,22.2,22.3
2019-09-04 03:50:00,40.250999450683594,-73.16400146484375,151.0,3.8,4.4,0.68,0 days 00:00:09.090000153,0 days 00:00:05.440000057,186.0,1016.9,22.1,22.3
2019-09-04 04:50:00,40.250999450683594,-73.16400146484375,159.0,5.0,5.6,0.68,0 days 00:00:10,0 days 00:00:05.730000019,162.0,1016.8,22.2,22.3
2019-09-04 05:50:00,40.250999450683594,-73.16400146484375,169.0,2.8,3.9,0.68,0 days 00:00:09.090000153,0 days 00:00:05.769999981,160.0,1016.7,22.3,22.2
2019-09-04 06:50:00,40.250999450683594,-73.16400146484375,189.0,0.9,1.4,0.73,0 days 00:00:10,0 days 00:00:05.840000153,157.0,1016.1,22.2,22.2
2019-09-04 07:50:00,40.250999450683594,-73.16400146484375,169.0,2.8,3.4,0.69,0 days 00:00:10,0 days 00:00:05.900000095,159.0,1015.6,22.1,22.1
2019-09-04 08:50:00,40.250999450683594,-73.16400146484375,179.0,4.1,5.1,0.74,0 days 00:00:10,0 days 00:00:05.989999771,137.0,1015.3,22.2,22.0
2019-09-04 09:50:00,40.250999450683594,-73.16400146484375,242.0,4.3,5.4,0.74,0 days 00:00:10,0 days 00:00:05.599999905,148.0,1016.2,22.4,22.0
2019-09-04 10:50:00,40.250999450683594,-73.16400146484375,220.0,4.4,5.2,0.68,0 days 00:00:10,0 days 00:00:05.690000057,160.0,1016.3,22.2,22.0
2019-09-04 11:50:00,40.250999450683594,-73.16400146484375,229.0,6.0,7.1,0.75,0 days 00:00:10,0 days 00:00:05.440000057,195.0,1016.2,22.4,22.0
2019-09-04 12:50:00,40.250999450683594,-73.16400146484375,198.0,5.5,6.8,0.8,0 days 00:00:09.090000153,0 days 00:00:04.900000095,173.0,1015.6,22.3,22.1
2019-09-04 13:50:00,40.250999450683594,-73.16400146484375,217.0,6.0,7.3,0.8,0 days 00:00:09.090000153,0 days 00:00:04.599999905,160.0,1015.2,22.3,22.2
2019-09-04 14:50:00,40.250999450683594,-73.16400146484375,219.0,6.0,7.2,0.87,0 days 00:00:09.090000153,0 days 00:00:04.500000,132.0,1015.3,22.4,22.3
2019-09-04 15:50:00,40.250999450683594,-73.16400146484375,215.0,6.8,8.0,0.88,0 days 00:00:09.090000153,0 days 00:00:04.269999981,157.0,1014.4,22.5,22.4
2019-09-04 16:50:00,40.250999450683594,-73.16400146484375,208.0,8.3,9.8,0.96,0 days 00:00:09.090000153,0 days 00:00:04.329999924,119.0,1013.3,22.6,22.4
2019-09-04 17:50:00,40.250999450683594,-73.16400146484375,212.0,9.1,10.9,1.14,0 days 00:00:09.090000153,0 days 00:00:04.199999809,117.0,1012.8,22.9,22.5
2019-09-04 18:50:00,40.250999450683594,-73.16400146484375,211.0,9.2,11.5,1.22,0 days 00:00:04,0 days 00:00:04.320000172,216.0,1012.1,23.0,22.4
2019-09-04 19:50:00,40.250999450683594,-73.16400146484375,210.0,8.8,10.7,1.31,0 days 00:00:04.349999905,0 days 00:00:04.269999981,210.0,1011.8,23.0,22.4
2019-09-04 20:50:00,40.250999450683594,-73.16400146484375,208.0,9.5,11.3,1.28,0 days 00:00:04.760000229,0 days 00:00:04.550000191,209.0,1011.3,23.2,22.4
2019-09-04 21:50:00,40.250999450683594,-73.16400146484375,207.0,9.3,10.9,1.39,0 days 00:00:04.550000191,0 days 00:00:04.489999771,211.0,1011.6,23.3,22.5
2019-09-04 22:50:00,40.250999450683594,-73.16400146484375,209.0,8.3,10.1,1.39,0 days 00:00:05,0 days 00:00:04.619999886,203.0,1012.0,23.3,22.4
2019-09-04 23:50:00,40.250999450683594,-73.16400146484375,213.0,8.9,10.6,1.41,0 days 00:00:05.260000229,0 days 00:00:04.699999809,210.0,1012.0,23.4,22.4
2019-09-05 00:50:00,40.250999450683594,-73.16400146484375,247.0,10.4,14.8,1.55,0 days 00:00:05.559999943,0 days 00:00:04.989999771,206.0,1013.0,23.2,22.3
2019-09-05 01:50:00,40.250999450683594,-73.16400146484375,219.0,6.2,7.4,1.62,0 days 00:00:05.260000229,0 days 00:00:05,206.0,1013.3,23.3,22.3
2019-09-05 02:50:00,40.250999450683594,-73.16400146484375,235.0,4.6,5.7,1.5,0 days 00:00:09.090000153,0 days 00:00:05.150000095,127.0,1013.5,23.0,22.3
2019-09-05 03:50:00,40.250999450683594,-73.16400146484375,260.0,2.8,3.3,1.42,0 days 00:00:05.559999943,0 days 00:00:05.190000057,201.0,1013.8,22.8,22.3
2019-09-05 04:50:00,40.250999450683594,-73.16400146484375,342.0,4.8,5.7,1.39,0 days 00:00:09.090000153,0 days 00:00:05.389999866,125.0,1014.4,22.5,22.3
2019-09-05 05:50:00,40.250999450683594,-73.16400146484375,18.0,10.3,12.5,1.19,0 days 00:00:05.559999943,0 days 00:00:04.769999981,193.0,1014.8,22.1,22.3
2019-09-05 06:50:00,40.250999450683594,-73.16400146484375,19.0,10.5,12.4,1.25,0 days 00:00:03.329999924,0 days 00:00:04.159999847,16.0,1015.1,21.3,22.3
2019-09-05 07:50:00,40.250999450683594,-73.16400146484375,13.0,10.3,12.4,1.38,0 days 00:00:04.349999905,0 days 00:00:04.360000134,6.0,1015.7,21.2,22.2
2019-09-05 08:50:00,40.250999450683594,-73.16400146484375,17.0,9.7,11.6,1.46,0 days 00:00:04.760000229,0 days 00:00:04.420000076,21.0,1016.0,21.1,22.1
2019-09-05 09:50:00,40.250999450683594,-73.16400146484375,19.0,9.6,11.3,1.51,0 days 00:00:04.349999905,0 days 00:00:04.489999771,23.0,1016.3,20.7,22.0
2019-09-05 10:50:00,40.250999450683594,-73.16400146484375,33.0,8.3,9.8,1.3,0 days 00:00:04.349999905,0 days 00:00:04.280000210,29.0,1017.3,20.6,22.0
2019-09-05 11:50:00,40.250999450683594,-73.16400146484375,37.0,8.5,10.4,1.36,0 days 00:00:04.550000191,0 days 00:00:04.420000076,33.0,1017.8,20.2,22.0
2019-09-05 12:50:00,40.250999450683594,-73.16400146484375,40.0,8.2,9.4,1.33,0 days 00:00:08.329999924,0 days 00:00:04.519999981,121.0,1018.2,20.1,22.0
2019-09-05 13:50:00,40.250999450683594,-73.16400146484375,44.0,8.1,9.2,1.34,0 days 00:00:08.329999924,0 days 00:00:04.690000057,125.0,1018.5,19.9,22.1
2019-09-05 14:50:00,40.250999450683594,-73.16400146484375,48.0,8.4,9.9,1.35,0 days 00:00:09.090000153,0 days 00:00:04.800000191,123.0,1018.4,20.0,22.1
2019-09-05 15:50:00,40.250999450683594,-73.16400146484375,47.0,6.9,8.3,1.32,0 days 00:00:09.090000153,0 days 00:00:04.840000153,140.0,1018.5,19.8,22.1
2019-09-05 16:50:00,40.250999450683594,-73.16400146484375,47.0,6.0,7.6,1.27,0 days 00:00:09.090000153,0 days 00:00:04.869999886,143.0,1018.7,19.6,22.1
2019-09-05 17:50:00,40.250999450683594,-73.16400146484375,50.0,5.7,6.9,1.15,0 days 00:00:08.329999924,0 days 00:00:04.920000076,122.0,1018.5,19.7,22.1
2019-09-05 18:50:00,40.250999450683594,-73.16400146484375,58.0,4.7,6.1,1.25,0 days 00:00:09.090000153,0 days 00:00:05.260000229,140.0,1018.1,19.8,22.1
